target_id	length	eff_length	est_counts	tpm
XM_014742228.1	1554	1294.06	25.6967	1.00656
XM_014742229.1	6556	6296.06	275.86	2.22095
XM_014742230.1	4471	4211.06	0	0
XM_014742231.1	4411	4151.06	45.9621	0.561254
XM_014742232.1	4408	4148.06	15.3949	0.188126
XM_014742233.1	4891	4631.06	313.628	3.43284
XM_014742234.1	4493	4233.06	129.522	1.55099
XM_014742235.1	4485	4225.06	91.6155	1.09914
XM_014742236.1	3695	3435.06	107	1.57895
XM_014742237.1	1518	1258.06	0	0
XM_014742238.1	3386	3126.06	1627.76	26.3944
XM_014742239.1	5072	4812.06	0	0
XM_014742240.1	4807	4547.06	13.457	0.150016
XM_014742241.1	4821	4561.06	0	0
XM_014742242.1	4775	4515.06	0	0
XM_014742243.1	4772	4512.06	0	0
XM_014742244.1	4862	4602.06	0	0
XM_014742245.1	4558	4298.06	5.54364	0.0653794
XM_014742246.1	4654	4394.06	0	0
XM_014742247.1	5293	5033.06	835.842	8.41804
XM_014742248.1	5313	5053.06	96.8433	0.971479
XM_014742249.1	4567	4307.06	126.381	1.48737
XM_014742250.1	4345	4085.06	190.816	2.36774
XM_014742251.1	7242	6982.06	903.219	6.55734
XM_014742252.1	781	521.119	11	1.06998
XM_014742253.1	7131	6871.06	214.889	1.58529
XM_014742254.1	7168	6908.06	367.08	2.69354
XM_014742255.1	3032	2772.06	283.932	5.19194
XM_014742256.1	2703	2443.06	1083.65	22.484
XM_014742257.1	4261	4001.06	110.619	1.40144
XM_014742258.1	2579	2319.06	890	19.4534
XM_014742259.1	2635	2375.06	691	14.7476
XM_014742260.1	595	335.22	0	0
XM_014742261.1	1661	1401.06	335	12.1201
XM_014742262.1	1886	1626.06	377.381	11.7642
XM_014742263.1	2997	2737.06	317	5.87074
XM_014742264.1	8489	8229.06	1441.4	8.8788
XM_014742265.1	6058	5798.06	524.606	4.58637
XM_014742266.1	7981	7721.06	462.871	3.0388
XM_014742267.1	8003	7743.06	0	0
XM_014742268.1	8071	7811.06	615.234	3.99254
XM_014742269.1	8038	7778.06	124.192	0.809356
XM_014742270.1	7972	7712.06	48.8194	0.320879
XM_014742271.1	7966	7706.06	0	0
XM_014742272.1	1397	1137.06	1	0.0445794
XM_014742273.1	7858	7598.06	0	0
XM_014742274.1	7843	7583.06	61.8406	0.413379
XM_014742275.1	2899	2639.06	982.532	18.8719
XM_014742276.1	2982	2722.06	0	0
XM_014742277.1	3017	2757.06	307.241	5.64873
XM_014742278.1	2715	2455.06	873.227	18.0295
XM_014742279.1	4101	3841.06	593.709	7.83503
XM_014742280.1	3880	3620.06	0.639864	0.00895963
XM_014742281.1	3871	3611.06	1.00876	0.0141602
XM_014742282.1	3862	3602.06	50.8165	0.715108
XM_014742283.1	3853	3593.06	84.5309	1.19253
XM_014742284.1	3988	3728.06	20.845	0.283424
XM_014742285.1	4349	4089.06	112.365	1.39292
XM_014742286.1	3979	3719.06	6.38251	0.0869915
XM_014742287.1	4290	4030.06	1382	17.3826
XM_014742288.1	4341	4081.06	229.496	2.8505
XM_014742289.1	3970	3710.06	1242.46	16.9754
XM_014742290.1	3961	3701.06	414.457	5.67639
XM_014742291.1	821	561.078	420	37.9441
XM_014742292.1	2677	2417.06	1051	22.0411
XM_014742293.1	2670	2410.06	3683	77.4626
XM_014742294.1	2544	2284.06	4261.62	94.5771
XM_014742295.1	2486	2226.06	347.375	7.91007
XM_014742296.1	1436	1176.06	728	31.3776
XM_014742297.1	1753	1493.06	57	1.93515
