target_id	length	eff_length	est_counts	tpm
XM_014742228.1	1554	1296.12	8.24213	0.267433
XM_014742229.1	6556	6298.12	67.6808	0.451935
XM_014742230.1	4471	4213.12	0	0
XM_014742231.1	4411	4153.12	0	0
XM_014742232.1	4408	4150.12	0	0
XM_014742233.1	4891	4633.12	212.508	1.92896
XM_014742234.1	4493	4235.12	42.6349	0.423371
XM_014742235.1	4485	4227.12	10.8572	0.108018
XM_014742236.1	3695	3437.12	38	0.464954
XM_014742237.1	1518	1260.12	0	0
XM_014742238.1	3386	3128.12	1445.11	19.4285
XM_014742251.1	7242	6984.12	610.333	3.67516
XM_014742253.1	7131	6873.12	503.697	3.08203
XM_014742254.1	7168	6910.12	341.787	2.08013
XM_014742255.1	3032	2774.12	250.515	3.79778
XM_014742257.1	4261	4003.12	140.981	1.48109
XM_014742258.1	2579	2321.12	936	16.959
XM_014742259.1	2635	2377.12	1141	20.1863
XM_014742261.1	1661	1403.12	361	10.8202
XM_014742262.1	1886	1628.12	422.019	10.901
XM_014742263.1	2997	2739.12	228	3.50062
XM_014742264.1	8489	8231.12	1456.75	7.443
XM_014742265.1	6058	5800.12	251.133	1.82091
XM_014742266.1	7981	7723.12	286.023	1.55751
XM_014742267.1	8003	7745.12	15.2454	0.0827811
XM_014742268.1	8071	7813.12	400.589	2.15623
XM_014742269.1	8038	7780.12	321.454	1.73762
XM_014742270.1	7972	7714.12	36.3381	0.198106
XM_014742271.1	7966	7708.12	0	0
XM_014742272.1	1397	1139.12	1	0.0369191
XM_014742273.1	7858	7600.12	7.32843e-07	4.0552e-09
XM_014742274.1	7843	7585.12	7.34347e-07	4.07156e-09
XM_014742275.1	2899	2641.12	1096.95	17.467
XM_014742276.1	2982	2724.12	0	0
XM_014742277.1	3017	2759.12	224.368	3.41989
XM_014742278.1	2715	2457.12	555.685	9.51094
XM_014742279.1	4101	3843.12	375	4.10364
XM_014742280.1	3880	3622.12	0	0
XM_014742281.1	3871	3613.12	0	0
XM_014742282.1	3862	3604.12	181.028	2.11236
XM_014742283.1	3853	3595.12	47.2156	0.552323
XM_014742284.1	3988	3730.12	0	0
XM_014742285.1	4349	4091.12	258.179	2.654
XM_014742286.1	3979	3721.12	0	0
XM_014742287.1	4290	4032.12	1391	14.5083
XM_014742288.1	4341	4083.12	204.634	2.10769
XM_014742289.1	3970	3712.12	1072.97	12.1559
XM_014742290.1	3961	3703.12	493.974	5.60994
XM_014742292.1	2677	2419.12	1310	22.7738
XM_014742293.1	2670	2412.12	4166	72.6343
XM_014742294.1	2544	2286.12	5695.32	104.771
XM_014742295.1	2486	2228.12	218.685	4.12763
XM_014742296.1	1436	1178.12	856	30.5566
XM_014742298.1	1299	1041.12	8357	337.575
XM_014742299.1	3917	3659.12	91.0807	1.04682
XM_014742300.1	1091	833.122	1011	51.0346
XM_014742301.1	1315	1057.12	949	37.754
XM_014742302.1	6470	6212.12	327.133	2.21465
XM_014742303.1	6345	6087.12	8.08978	0.0558916
XM_014742304.1	5857	5599.12	40.7774	0.306282
XM_014742305.1	2013	1755.12	329.085	7.88539
XM_014742306.1	1341	1083.12	314.915	12.2275
XM_014742307.1	3657	3399.12	0	0
XM_014742308.1	2104	1846.12	767	17.4726
XM_014742310.1	7688	7430.12	412	2.33197
XM_014742311.1	1983	1725.12	0	0
XM_014742312.1	2301	2043.12	158	3.25225
XM_014742313.1	2034	1776.12	0	0
XM_014742314.1	3170	2912.12	47	0.67875
XM_014742316.1	3031	2773.12	0	0
XM_014742317.1	2378	2120.12	1063.61	21.0981
XM_014742318.1	2658	2400.12	1880.39	32.9485
XM_014742319.1	3246	2988.12	1191.91	16.7751
XM_014742320.1	3243	2985.12	1106.09	15.583
XM_014742321.1	2681	2423.12	304.79	5.2899
XM_014742322.1	2952	2694.12	20.5199	0.320317
XM_014742323.1	2567	2309.12	58.6901	1.06891
XM_014742324.1	2297	2039.12	451.081	9.30322
XM_014742325.1	3118	2860.12	16.5499	0.243351
XM_014742326.1	2083	1825.12	55.919	1.28851
XM_014742327.1	1375	1117.12	535	20.1407
XM_014742328.1	1082	824.122	819	41.794
XM_014742329.1	3506	3248.12	15.2032	0.196845
XM_014742330.1	3503	3245.12	0	0
XM_014742331.1	3479	3221.12	655.797	8.56217
XM_014742332.1	1816	1558.12	582	15.7088
XM_014742333.1	1920	1662.12	272	6.88221
XM_014742334.1	3534	3276.12	52.3447	0.671946
XM_014742335.1	2545	2287.12	481	8.84459
XM_014742336.1	633	375.22	343	38.4441
XM_014742340.1	1676	1418.12	733	21.7376
XM_014742341.1	868	610.122	2	0.137859
XM_014742342.1	3491	3233.12	417	5.4242
XM_014742343.1	1296	1038.12	688.213	27.8802
XM_014742344.1	1349	1091.12	214.787	8.27859
XM_014742346.1	2315	2057.12	1236	25.2685
XM_014742347.1	1228	970.122	0	0
XM_014742348.1	1216	958.122	0	0
XM_014742349.1	1189	931.122	1.66258e-06	7.50926e-08
XM_014742350.1	1177	919.122	4.62833	0.211774
XM_014742351.1	1129	871.122	0	0
XM_014742352.1	1090	832.122	22.3717	1.13066
XM_014742353.1	4864	4606.12	81	0.739556
XM_014742354.1	4389	4131.12	656.045	6.67863
XM_014742355.1	2275	2017.12	790	16.4709
XM_014742356.1	927	669.122	160	10.0563
XM_014742358.1	2753	2495.12	2	0.0337101
XM_014742362.1	1641	1383.12	2	0.0608123
XM_014742363.1	1295	1037.12	468	18.9774
XM_014742364.1	1418	1160.12	209	7.57643
XM_014742365.1	1507	1249.12	7	0.235676
XM_014742366.1	1145	887.122	1.19112	0.0564671
XM_014742367.1	3850	3592.12	0	0
XM_014742368.1	3851	3593.12	34.2943	0.401395
XM_014742369.1	3513	3255.12	144.62	1.86845
XM_014742370.1	3441	3183.12	4.97951	0.0657893
XM_014742371.1	1483	1225.12	335.559	11.5189
XM_014742372.1	3442	3184.12	0	0
XM_014742373.1	3854	3596.12	3.42249	0.0400249
XM_014742374.1	3842	3584.12	10.9565	0.128562
XM_014742375.1	3261	3003.12	4.4718	0.0626226
XM_014742376.1	3240	2982.12	2.25553	0.0318086
XM_014742377.1	3762	3504.12	0	0
XM_014742379.1	5477	5219.12	0	0
XM_014742380.1	5247	4989.12	30.4438	0.256624
XM_014742381.1	1482	1224.12	440.661	15.1391
XM_014742382.1	5228	4970.12	0	0
XM_014742383.1	5474	5216.12	0	0
XM_014742384.1	1854	1596.12	1449	38.179
XM_014742385.1	3486	3228.12	0	0
XM_014742386.1	2859	2601.12	0.286376	0.00463018
XM_014742387.1	3306	3048.12	0	0
XM_014742388.1	3239	2981.12	12.7654	0.180084
XM_014742389.1	3217	2959.12	33.927	0.482175
XM_014742390.1	3410	3152.12	0.522313	0.00696866
XM_014742391.1	1363	1105.12	749.78	28.5329
XM_014742392.1	3395	3137.12	44.1274	0.591559
XM_014742393.1	3380	3122.12	0	0
XM_014742394.1	3367	3109.12	0	0
XM_014742395.1	3357	3099.12	0.263227	0.00357202
XM_014742396.1	3339	3081.12	0	0
XM_014742397.1	3274	3016.12	0	0
XM_014742398.1	3274	3016.12	0	0
XM_014742399.1	3265	3007.12	4.04023	0.0565037
XM_014742400.1	3199	2941.12	1.08599	0.0155287
XM_014742401.1	3181	2923.12	0	0
XM_014742402.1	3160	2902.12	37.3201	0.540815
XM_014742403.1	3116	2858.12	0	0
XM_014742404.1	3106	2848.12	29.662	0.43799
XM_014742405.1	2235	1977.12	84.9631	1.80725
XM_014742406.1	1882	1624.12	130.037	3.36721
XM_014742407.1	8051	7793.12	854.36	4.61053
XM_014742408.1	1211	953.122	167.567	7.39371
XM_014742409.1	1367	1109.12	144.703	5.48682
XM_014742410.1	6019	5761.12	0	0
XM_014742411.1	6018	5760.12	0	0
XM_014742412.1	6016	5758.12	0	0
XM_014742413.1	7254	6996.12	196	1.1782
XM_014742414.1	2771	2513.12	323.828	5.41905
XM_014742415.1	2771	2513.12	555.134	9.2898
XM_014742416.1	7446	7188.12	267.056	1.56246
XM_014742417.1	2026	1768.12	121.037	2.87891
