target_id	length	eff_length	est_counts	tpm
XM_014742228.1	1554	1300.63	35.3899	1.36242
XM_014742229.1	6556	6302.63	102.323	0.812902
XM_014742230.1	4471	4217.63	0	0
XM_014742231.1	4411	4157.63	23.2114	0.279539
XM_014742232.1	4408	4154.63	11.4331	0.137791
XM_014742233.1	4891	4637.63	438.105	4.7301
XM_014742234.1	4493	4239.63	102.819	1.21432
XM_014742235.1	4485	4231.63	110.901	1.31225
XM_014742236.1	3695	3441.63	65	0.945665
XM_014742237.1	1518	1264.63	0	0
XM_014742238.1	3386	3132.63	1012.84	16.1891
XM_014742251.1	7242	6988.63	886.894	6.3543
XM_014742253.1	7131	6877.63	447.145	3.25535
XM_014742254.1	7168	6914.63	312.825	2.26527
XM_014742255.1	3032	2778.63	212.438	3.82816
XM_014742257.1	4261	4007.63	94.7684	1.18403
XM_014742258.1	2579	2325.63	873	18.7958
XM_014742259.1	2635	2381.63	867	18.2277
XM_014742261.1	1661	1407.63	213	7.57667
XM_014742262.1	1886	1632.63	289.232	8.87045
XM_014742263.1	2997	2743.63	214	3.90549
XM_014742264.1	8489	8235.63	1385.72	8.42495
XM_014742265.1	6058	5804.63	405.142	3.49479
XM_014742266.1	7981	7727.63	353.479	2.29037
XM_014742267.1	8003	7749.63	18.248	0.117902
XM_014742268.1	8071	7817.63	493.562	3.16122
XM_014742269.1	8038	7784.63	166.171	1.06882
XM_014742270.1	7972	7718.63	0	0
XM_014742271.1	7966	7712.63	0	0
XM_014742272.1	1397	1143.63	0	0
XM_014742273.1	7858	7604.63	0	0
XM_014742274.1	7843	7589.63	0	0
XM_014742275.1	2899	2645.63	797.505	15.0936
XM_014742276.1	2982	2728.63	0	0
XM_014742277.1	3017	2763.63	207.039	3.75111
XM_014742278.1	2715	2461.63	502.456	10.2203
XM_014742279.1	4101	3847.63	434.266	5.65132
XM_014742280.1	3880	3626.63	0	0
XM_014742281.1	3871	3617.63	0	0
XM_014742282.1	3862	3608.63	10.0738	0.139779
XM_014742283.1	3853	3599.63	135.789	1.88884
XM_014742284.1	3988	3734.63	0	0
XM_014742285.1	4349	4095.63	105.718	1.29246
XM_014742286.1	3979	3725.63	0	0
XM_014742287.1	4290	4036.63	1241	15.3936
XM_014742288.1	4341	4087.63	267.213	3.27321
XM_014742289.1	3970	3716.63	846.063	11.3983
XM_014742290.1	3961	3707.63	477.601	6.44996
XM_014742292.1	2677	2423.63	1018	21.0315
XM_014742293.1	2670	2416.63	3281	67.9804
XM_014742294.1	2544	2290.63	4924.25	107.64
XM_014742295.1	2486	2232.63	194.75	4.36766
XM_014742296.1	1436	1182.63	660	27.9436
XM_014742298.1	1299	1045.63	7818	374.373
XM_014742299.1	3917	3663.63	158.024	2.15972
XM_014742300.1	1091	837.632	888	53.0821
XM_014742301.1	1315	1061.63	661	31.1757
XM_014742302.1	6470	6216.63	177.009	1.4257
XM_014742303.1	6345	6091.63	161.231	1.32526
XM_014742304.1	5857	5603.63	19.7602	0.176567
XM_014742305.1	2013	1759.63	290.005	8.25223
XM_014742306.1	1341	1087.63	210.995	9.71357
XM_014742307.1	3657	3403.63	0	0
XM_014742308.1	2104	1850.63	696	18.8312
XM_014742310.1	7688	7434.63	345	2.32353
XM_014742311.1	1983	1729.63	11.6088	0.336064
XM_014742312.1	2301	2047.63	64.391	1.57457
XM_014742313.1	2034	1780.63	0.000174736	4.91357e-06
XM_014742314.1	3170	2916.63	117	2.0086
XM_014742316.1	3031	2777.63	0	0
XM_014742317.1	2378	2124.63	1041.71	24.55
XM_014742318.1	2658	2404.63	2354.29	49.023
XM_014742319.1	3246	2992.63	768.381	12.8562
XM_014742320.1	3243	2989.63	873.619	14.6316
XM_014742321.1	2681	2427.63	291.915	6.02091
XM_014742322.1	2952	2698.63	45.5629	0.845387
XM_014742323.1	2567	2313.63	47.5219	1.02846
XM_014742324.1	2297	2043.63	400	9.80044
XM_014742325.1	3118	2864.63	6.01656	0.105164
XM_014742326.1	2083	1829.63	0	0
XM_014742327.1	1375	1121.63	219	9.77646
XM_014742328.1	1082	828.632	601	36.3162
XM_014742329.1	3506	3252.63	39.6048	0.609679
XM_014742330.1	3503	3249.63	0	0
XM_014742331.1	3479	3225.63	426.395	6.6189
XM_014742332.1	1816	1562.63	595	19.0655
XM_014742333.1	1920	1666.63	170	5.10737
