baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	Gene	Desc
1774.33849451166	0.811300819658654	0.226391816829817	3.58361371457399	0.000338873133130341	0.0277454982032418	Treatment_Wound_vs_Naive	Caust.v2_000017	XP_017880085
473.017052012964	0.724063076913051	0.235649176568445	3.07263147470725	0.00212180342476287	0.0877629783377898	Treatment_Wound_vs_Naive	Caust.v2_000031	XP_026668398
2264.54715946498	0.671909235697801	0.187632770203262	3.58098020388403	0.00034230759211632	0.0277454982032418	Treatment_Wound_vs_Naive	Caust.v2_000035	XP_017883461
9264.76240521296	2.9724802931483	0.981263399094293	3.02923791501029	0.00245171524398915	0.0958167183104985	Treatment_Wound_vs_Naive	Caust.v2_000045	XP_017888863
819.200324457475	0.691538447891926	0.202731038728771	3.41111283318149	0.000646983120135319	0.0431239672525559	Treatment_Wound_vs_Naive	Caust.v2_000156	XP_017893487
3504.46480846497	1.00397443466945	0.323282714313846	3.10556175822867	0.00189917956755412	0.0825184810269385	Treatment_Wound_vs_Naive	Caust.v2_000354	XP_017887350
462.815975998346	0.698265072326565	0.162061617985449	4.30863939905414	1.64261931909466e-05	0.00293563965857824	Treatment_Wound_vs_Naive	Caust.v2_000445	XP_017877541
1741.74966293561	1.35986166790267	0.417979377764066	3.25341808769872	0.00114025594323855	0.06059767852858	Treatment_Wound_vs_Naive	Caust.v2_000491	XP_017893366
7558.30455077535	1.41633301793564	0.392358176251087	3.60979610892386	0.000306437781348667	0.0268757283790238	Treatment_Wound_vs_Naive	Caust.v2_000494	XP_017893458
41.2858331246969	-7.43366195065727	1.97308217077751	-3.76753794684992	0.000164865486360561	0.0169745111851326	Treatment_Wound_vs_Naive	Caust.v2_001124	XP_026667470
307.532389228936	1.4991043614619	0.489054463437852	3.06531168517267	0.00217443262044139	0.0884221149593698	Treatment_Wound_vs_Naive	Caust.v2_001213	XP_017891006
519.968830855503	-0.62244065163433	0.182698892773922	-3.40692076554925	0.000657001967092874	0.0431239672525559	Treatment_Wound_vs_Naive	Caust.v2_001247	XP_026670818
5985.62289832919	0.734557165463931	0.203937448189761	3.60187484929416	0.000315930459596538	0.0272044846663492	Treatment_Wound_vs_Naive	Caust.v2_001281	XP_017887469
229.306107539352	0.922008013034241	0.30234558291253	3.04951705975801	0.00229209614818741	0.0921679683748063	Treatment_Wound_vs_Naive	Caust.v2_001282	XP_017887473
188.990622718428	1.97872640723852	0.422234051296279	4.6863259871243	2.78153102464719e-06	0.0007749018195723	Treatment_Wound_vs_Naive	Caust.v2_001333	XP_017880012
